央视,#genre#
四川卫视,http://221.232.197.88:7777/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://221.232.196.59:7777/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://221.232.196.249:7777/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.232.196.130:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.232.196.158:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.232.197.87:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.232.196.92:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.232.196.225:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.232.197.30:7777/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.232.199.46:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.232.197.88:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.232.196.59:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.232.196.249:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.232.196.130:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.232.196.158:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.232.197.87:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.232.196.92:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.232.196.225:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.232.197.30:7777/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.232.199.46:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.232.197.88:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.232.196.59:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.232.196.249:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.232.196.130:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.232.196.158:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.232.197.87:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.232.196.92:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.232.196.225:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.232.197.30:7777/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.232.199.46:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.232.197.88:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.232.196.59:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.232.196.249:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.232.196.130:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.232.196.158:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.232.197.87:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.232.196.92:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.232.196.225:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.232.197.30:7777/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.232.199.46:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.232.197.88:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.232.196.59:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.232.196.249:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.232.196.130:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.232.196.158:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.232.197.87:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.232.196.92:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.232.196.225:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.232.197.30:7777/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.232.199.46:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.232.197.88:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.232.196.59:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.232.196.249:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.232.196.130:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.232.196.158:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.232.197.87:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.232.196.92:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.232.196.225:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.232.197.30:7777/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.232.199.46:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.232.197.88:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.232.196.59:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.232.196.249:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.232.196.130:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.232.196.158:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.232.197.87:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.232.196.92:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.232.196.225:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.232.197.30:7777/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.232.199.46:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.232.197.88:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.232.196.59:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.232.196.249:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.232.196.130:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.232.196.158:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.232.197.87:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.232.196.92:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.232.196.225:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.232.197.30:7777/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.232.199.46:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.232.197.88:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.232.196.59:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.232.196.249:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://221.232.196.130:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://221.232.196.158:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://221.232.197.87:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://221.232.196.92:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://221.232.196.225:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://221.232.197.30:7777/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://221.232.199.46:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://221.232.197.88:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://221.232.196.59:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://221.232.196.249:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
地方,#genre#
CGTN,http://221.232.196.130:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://221.232.196.158:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://221.232.197.87:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://221.232.196.92:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://221.232.196.225:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://221.232.199.46:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://221.232.197.88:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://221.232.196.59:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN,http://221.232.196.249:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.232.196.130:7777/tsfile/live/0132_2.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.232.196.158:7777/tsfile/live/0132_2.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.232.197.87:7777/tsfile/live/0132_2.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.232.196.92:7777/tsfile/live/0132_2.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.232.196.225:7777/tsfile/live/0132_2.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.232.197.30:7777/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.232.199.46:7777/tsfile/live/0132_2.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.232.197.88:7777/tsfile/live/0132_2.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.232.196.59:7777/tsfile/live/0132_2.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.232.196.249:7777/tsfile/live/0132_2.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://221.232.196.130:7777/tsfile/live/0132_3.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://221.232.196.158:7777/tsfile/live/0132_3.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://221.232.197.87:7777/tsfile/live/0132_3.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://221.232.196.92:7777/tsfile/live/0132_3.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://221.232.196.225:7777/tsfile/live/0132_3.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://221.232.197.30:7777/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://221.232.199.46:7777/tsfile/live/0132_3.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://221.232.197.88:7777/tsfile/live/0132_3.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://221.232.196.59:7777/tsfile/live/0132_3.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://221.232.196.249:7777/tsfile/live/0132_3.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.130:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.158:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.87:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.92:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.225:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.30:7777/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.199.46:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.88:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.59:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.249:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.232.196.130:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.232.196.158:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.232.197.87:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.232.196.92:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.232.196.225:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.232.197.30:7777/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.232.199.46:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.232.197.88:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.232.196.59:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.232.196.249:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
